73.69026947	73.88524628	68.5296936	63.17035675	62.87000275	66.51644135	73.59907532	82.10611725	69.61737823	65.20433807	60.50582886	59.50199127	80.37116241	58.34017181	57.55327225	55.04315567	59.40211105	66.794487	57.9603653	51.10102844	49.72815704	48.6459465	47.04008865	50.85580063	46.92513275	54.56862259	60.26083374	59.99520493	75.71475983	56.66819382	51.72486115	47.10197449	45.53923416	36.90074158	50.25468445	49.56219101	52.70020676	52.18372726	62.2730217	61.47017288	59.10927963	55.87220764	52.54282379	51.85767746	32.86487961	51.37240982	52.48352432	53.96571732	62.03128433	87.75634003	62.93045044	59.71180725	60.96197891	55.61933517	60.04766846	68.69126129	38.16310501	51.08246231	72.85467529	42.15839005	54.92791748	58.646698	42.44160461	49.03438187	68.35701752	38.29494095	45.1180687	58.18797684	51.90750885	60.87439346	87.45257568	61.11809158	56.15625381	52.78053665	47.75201416	53.28176498	53.78689194	34.61668015	52.79295731	52.81055832	46.59280396	54.97553253	44.64539337	56.84228516	49.14261246	62.62722778	48.71026611	46.75336838	45.6039772	50.88588715	60.72949219	76.54450226	60.89710236	55.82171631	52.33285522	53.52047729	56.7096138	47.39953613	31.39512634	50.30513763	46.31416702	49.7451973	53.37319565	42.07234573	44.71722794	42.34983444	52.05139542	64.21543121	50.93215561	43.96355438	49.11264038	54.57679749	60.54017258	46.33724213	49.9138031	48.29829407	46.08020401	47.0366745	43.73940277	50.69762039	46.67267227	39.45207214	15.72326851	61.56187057	54.28886414	44.81389618	56.56391907	29.13240623	44.59147263	42.68029785	51.42349625	44.6608963	47.3832283	44.75496674	46.15364456	46.01856613	44.09462738	41.97293854	44.03854752	38.48080826	35.08535385	45.7051239	43.95519638	40.42673492	53.07220078	44.88990784	43.19405746	19.19379044	41.52788162	44.0998497	42.63700104	45.05025101
84.40034485	84.86993408	79.85832977	77.82394409	79.26337433	79.1434021	80.03152466	87.82569122	79.02016449	76.06143951	75.80226135	75.17230225	89.85378265	74.07483673	74.16973877	74.2990036	74.51158142	77.03000641	69.00175476	71.03017426	71.03956604	71.68563843	71.55754852	71.24443817	70.79721832	72.19702148	72.7637558	74.395401	79.09263611	64.84936523	65.53260803	66.97067261	67.15220642	67.33720398	65.08375549	66.65846252	65.85485077	67.74061584	72.69967651	60.10441589	67.05966949	61.21547699	61.04801559	63.23635483	65.97033691	58.709198	63.89137268	61.75009537	61.23237991	91.95207977	71.67455292	68.3259201	69.44605255	66.71820831	69.79393005	76.98997498	66.41580963	63.44014359	73.69192505	65.60029602	68.17490387	67.13907623	64.46421051	64.80890656	66.82051849	60.77627563	62.36097336	62.47322464	56.62229156	60.83811569	90.09882355	69.4141922	67.86530304	66.80067444	63.20316696	61.84770966	56.92338562	65.47045135	65.10116577	63.19329834	61.89804459	67.05799866	65.95928955	60.43669891	60.2681694	63.76068115	59.98580551	66.79632568	64.40988922	65.61103821	68.9471817	81.46822357	68.02245331	63.30548096	64.09781647	59.63571548	63.88040161	61.88700104	61.60337448	61.52173996	64.2720871	58.60868835	65.24154663	64.12034607	59.44289017	62.62955093	63.86942673	67.67903137	62.09763336	60.81245041	61.82494354	62.83477783	66.01850891	58.77864075	60.68687439	59.63673782	58.7126236	60.16675949	61.29777908	66.18859863	58.54992294	60.57533264	61.59775543	57.20223236	57.82858276	63.92340469	61.76956177	64.52820587	61.05898285	55.80126572	60.14773178	62.32089233	55.69042206	58.97984695	63.09093094	60.14089203	60.05438232	59.01982117	57.78430176	58.27203369	60.25308228	59.31876373	60.67494965	59.77955246	52.84160233	59.15631104	60.10165024	58.77603149	59.50923538	59.53087234	57.85341644	58.54242706
91.64040375	79.40983582	78.43997192	74.68703461	74.72247314	76.8237381	80.36709595	87.07578278	72.28829193	68.99030304	65.18932343	64.22870636	73.49649048	65.75198364	65.04316711	65.79597473	68.0192337	74.31754303	58.70586777	51.96140671	60.20455551	58.73255157	57.14034653	56.75307465	55.82553482	46.21664047	51.68311691	61.10083771	83.51688385	70.48558807	65.81808472	63.63443375	63.87581635	60.77750778	57.34437943	62.00829315	63.11060333	64.82841492	71.96019745	68.00115967	50.09483337	62.72883606	64.14434052	61.26160431	60.38252258	67.01568604	60.99567413	64.99139404	69.73806	93.52284241	67.29264832	60.98601913	63.16930771	46.40617752	64.1802597	75.54047394	61.81460953	45.50083923	74.91950989	55.82526398	58.1227951	43.59240723	49.94184494	50.46030045	75.36263275	56.85119629	56.75811768	56.54344177	50.24469757	68.49488831	92.69989014	66.83792877	64.78297424	60.52074051	57.75189972	60.86138535	61.80559158	61.3763237	52.78806305	57.78887177	64.38191986	54.06658554	56.55691147	57.31656265	54.3579483	68.63257599	58.14373398	50.6569252	52.27087402	61.45324326	63.45986938	81.7347641	68.1180191	64.96461487	53.82566833	56.89031219	54.04343414	56.14723587	57.81406403	57.4609375	58.3663063	61.19877243	55.87302017	53.43597794	42.81076431	54.2675209	61.96591949	65.67794037	61.45606995	46.35961151	56.55031967	60.76640701	69.75463867	53.17616653	57.83992767	47.6242218	53.56005859	54.18572617	48.43435287	60.03610611	56.19923401	49.83666229	53.63225174	67.84122467	61.06765747	62.20833206	45.28741837	52.87514877	59.73768616	53.95157623	43.6772995	58.10246658	52.11198425	58.59560394	53.96680832	51.24351501	54.89426804	54.93670654	49.0475502	45.94726563	52.06888962	51.41356659	54.64469147	47.85302734	57.01993179	51.92893982	49.20308304	53.09049606	54.93812561	50.95389175	46.90772247	53.33852005
89.41688538	74.7591629	74.73040771	67.30943298	71.9640274	74.09030914	79.3883667	88.09306335	73.75837708	70.49959564	70.48677063	65.78482056	83.71224213	66.18739319	64.194664	65.67259216	67.50750732	72.73117065	61.60633469	55.64289856	61.09929276	59.81400681	59.55417252	60.96625137	61.3173027	65.03327179	61.23873138	70.43312836	82.4047699	62.62766647	57.82581329	52.59706879	45.10402679	49.62719345	51.53091431	56.37168884	58.07649612	60.52933884	69.00508118	66.12545013	63.26890182	61.38741684	61.72769547	47.60556412	58.15771103	60.81346893	60.89640427	62.43315506	70.3730011	95.62580109	70.66389465	65.3412323	69.22781372	57.28195953	61.31314468	71.94074249	47.86072922	55.91141891	77.67480469	53.42103577	49.24975586	60.24358749	57.02095795	52.22739792	74.61464691	52.93480301	58.13702393	60.28686523	57.28826141	66.70946503	93.24533081	67.77573395	64.52248383	62.47602463	56.70302582	60.45290375	61.84323883	59.57696152	57.65138245	57.28912735	59.57133865	61.30853653	52.65234375	50.71503448	55.67681122	70.5850296	58.31477356	50.79777908	57.08124161	54.50709534	64.9294281	81.49091339	67.03087616	55.99183273	50.61257172	53.02729416	59.9281044	50.48903656	53.76321411	50.6934166	54.07791901	44.26903915	61.69877625	55.01290512	50.742939	39.10814285	63.83691788	68.97122955	52.24217224	55.27892685	54.96824646	56.30637741	64.09990692	49.22786713	49.73159027	50.8554039	41.78867722	49.85286331	55.23337936	50.41953659	44.41515732	38.81321335	56.19820023	63.07526016	52.31651688	54.9656601	53.09654617	54.34170532	45.50865173	42.9838562	55.94033051	52.55108643	47.05598068	52.41088104	27.03899384	40.17359924	45.05436325	42.0000267	45.30791855	25.33235931	43.49964523	45.58704376	38.48287201	43.48454666	43.47559738	44.73779297	43.60035706	43.31672287	42.47417831	48.39216614	47.92577362	41.24771881
82.03696442	83.75653076	77.86345673	77.47512817	73.58056641	71.17405701	71.87002563	85.40992737	76.01345062	74.62288666	73.22353363	72.83909607	77.07844543	71.14928436	70.4334259	70.62554169	69.82665253	74.83438873	73.60157013	69.79712677	69.06008148	68.04653931	68.06889343	67.54232025	67.07051849	67.12919617	67.68494415	69.0400238	71.13715363	63.2915802	63.29634857	64.15372467	63.95001984	62.81962967	59.41511536	61.13247681	52.09604263	40.96454239	70.70988464	72.34441376	68.89611816	66.86901855	63.61460876	68.14883423	62.4981041	63.04155731	67.23879242	67.61845398	73.26013184	97.77292633	73.28385162	67.47371674	73.21259308	69.24692535	64.9529953	73.99276733	66.08554077	64.07150269	70.4677887	65.17920685	51.00689316	70.212883	63.06655502	63.29569626	76.22566223	62.30125046	66.19641113	53.01123047	67.01986694	67.46860504	88.18965912	56.95940399	59.41304016	62.58394241	59.95911026	63.02845764	59.30217361	59.03108978	58.24181366	58.79063416	65.22616577	67.76153564	60.51125717	62.31244278	60.2234993	71.29502869	59.4880867	61.40766525	51.60870743	55.73083496	50.59256363	79.07467651	69.38873291	66.00826263	62.62479401	61.95920563	64.41917419	63.53593826	61.01576233	60.94071198	62.2009201	59.72774506	43.83566284	48.52444458	61.76905441	61.41644669	59.64464569	60.91494751	54.53151703	57.16977692	52.0941124	49.48862076	67.96344757	61.71165466	62.79360199	56.05057907	58.95756531	59.92834854	59.53970718	58.99076462	56.24229813	61.76369858	64.05554199	62.69504929	46.04436111	61.89297485	57.25831985	57.86696243	58.49692535	56.72574615	57.9342804	52.52344513	58.0483284	54.78194809	61.13379669	59.44023132	55.65428543	55.03567123	58.80951309	58.78162766	53.94765472	57.65017319	58.21138	55.3154068	60.22274399	58.08726501	58.15312576	55.30363464	58.44073486	56.75439453	55.77019501	56.14396667
81.60862732	82.43619537	81.28231049	72.36371613	73.15520477	73.07632446	77.89155579	85.92851257	72.74763489	69.6144104	65.06324768	70.77000427	89.90375519	67.67018127	68.49176788	64.96237946	65.34331512	72.8499527	68.90238953	67.39987946	64.24737549	66.00918579	63.94095612	67.14855194	66.73722076	61.2687912	66.46911621	71.27398682	80.63479614	60.28541565	56.46781158	56.59934235	61.39612579	59.72301865	65.75556946	50.14500427	63.34091187	64.05981445	70.04811859	38.55587006	57.46894073	63.04014969	61.29826736	54.36688232	66.61540985	58.02801132	63.97700882	65.00570679	71.08470154	95.04990387	70.28358459	69.42366791	69.21813965	51.45956421	67.88336945	76.10887909	63.95211411	63.85897064	79.55756378	52.4309845	59.83763885	64.01376343	54.48231506	60.7623558	75.39891052	58.20350266	55.14110565	63.40502548	62.63043213	66.47206116	92.25847626	68.37052917	59.6477623	55.55389404	54.12361526	50.19488525	64.04261017	51.13672256	51.15634537	49.95358658	47.37088394	60.12622833	50.70960617	55.07808685	51.95197678	68.78919983	59.70372391	62.98480606	60.36728287	63.47259521	61.86641693	83.60680389	69.78922272	63.35737991	61.45507813	56.42853165	53.54007339	53.3441658	47.58709717	36.80540848	54.17538071	49.66295624	49.39675522	52.33814621	54.17374039	56.41163635	67.63360596	67.75550079	51.4986496	35.78639984	52.09827805	58.11880112	67.04525757	59.32152939	49.34614563	55.37727356	56.18683624	58.19803619	51.99757767	56.3285141	52.88489532	49.05822754	53.079216	68.4127655	58.05461121	54.18458557	45.75603485	58.07208252	52.55648804	61.61394119	52.54802322	57.37884903	53.2127037	58.16778946	49.78019333	51.14771271	38.1299057	50.52429199	52.19486618	43.830513	50.58047867	48.6550293	45.83161545	50.00914764	59.76627731	55.02590179	49.20962906	52.00592041	43.68751144	55.09248734	50.59179688	53.38587952
89.88941193	77.82854462	71.08557892	75.33078766	71.9710083	73.55779266	74.65145874	80.2148819	69.44113159	67.69450378	67.96987915	66.7869339	63.39921951	65.64875031	65.3168869	65.07219696	58.84515762	70.87498474	68.57646179	66.93278503	66.92831421	63.86129379	64.27342987	65.05019379	63.32421875	66.92214203	63.00133133	66.33899689	76.52308655	62.1925621	61.86802292	60.07624435	61.10352325	61.5024147	60.94396973	64.31363678	60.87687683	65.59261322	69.90548706	68.27940369	63.16341782	63.18209839	59.4461441	62.98934937	66.22516632	61.53628159	63.27422333	66.41447449	71.35335541	93.14598083	63.11075974	57.77109909	67.19235229	53.81319427	60.65517044	74.86682129	58.33222198	57.50203323	77.33296204	58.62073517	61.76550674	66.61544037	56.75186539	59.58502579	74.95876312	57.50466156	55.07474899	58.41021729	51.84792709	64.59924316	90.41490936	68.47071075	63.25112152	62.93506622	60.74123001	61.53606796	60.833992	59.98919678	56.48348618	56.8834877	64.18125153	58.50649261	56.67089081	55.77249146	59.18981934	68.55522919	52.84250259	59.24016953	60.86356735	65.05079651	65.36319733	82.40441895	66.59658813	57.69478989	59.21507645	55.42430496	58.63253021	60.84117126	57.48506927	55.01729965	52.10620499	55.35516739	59.51630783	51.88005066	53.016716	52.63283157	53.57233047	66.55648041	49.29985809	55.09184647	53.0595932	52.30937195	60.26816559	60.72282028	56.04713058	61.13796997	51.5359726	57.94736099	54.50864792	54.10482025	49.1375618	49.2119751	60.22548294	61.74501801	28.55781174	50.92929459	53.29514694	53.00019073	46.11095428	55.80721283	50.60409546	42.79063797	59.08170319	49.66923141	52.96956635	52.81275177	54.09082413	53.24906921	52.74056625	53.39378738	52.53901672	52.79470825	52.63412094	50.34550095	57.85760498	49.03761292	55.67232513	52.65135956	53.30419159	53.46383667	55.69969177	54.6061554
89.99719238	78.05021667	71.10204315	71.68664551	65.53675842	69.49845123	74.07257843	83.424263	70.8549118	67.73400879	64.38629913	63.54272461	92.6231842	64.75019073	65.82865906	62.17378235	64.43241882	72.59960175	66.49383545	64.92948151	62.74355316	59.48073196	59.93601608	59.64092255	60.34463882	58.78024292	68.22573853	68.80329132	78.56848907	53.86965179	56.98962021	52.55504227	53.24799347	55.87436676	58.42779922	58.46944809	60.55084229	63.01958847	67.62606049	63.91281509	56.26236343	52.12906265	56.2417717	53.73591232	57.46699905	56.2792778	64.55397034	63.97062302	66.61889648	91.73925018	66.51503754	65.42630005	66.52864838	58.46081924	63.48595047	74.25603485	37.54069138	53.91276169	75.39877319	42.72407913	51.74057007	59.11845398	43.03702927	51.3779335	71.23776245	55.94113159	58.98847961	56.13420868	63.18761826	65.98232269	91.2013855	67.25878906	60.79809189	56.90161896	58.96444321	53.31177902	58.46188736	52.05664825	53.58390045	56.76467896	51.12128448	53.47927856	41.81154251	55.45005035	61.08083344	68.25681305	61.44662094	41.03479385	60.80104828	61.83122635	55.63562775	80.55473328	65.0019989	57.55479431	46.94923401	58.59602356	55.52483749	43.99123001	49.747715	50.48549652	49.3016777	55.7297554	47.69068909	47.54820251	39.73759079	54.95339966	60.89729691	65.40896606	52.84483337	49.97485352	44.59754944	59.06084061	64.35900879	57.65645981	50.96221924	54.57801437	44.81933975	54.67444992	56.37841034	53.31626892	49.70463181	51.38055038	51.68130112	65.13426208	40.10642242	49.15710449	48.75019836	46.81988144	51.00350571	52.63508224	56.53301239	50.10083771	51.12412262	49.15413284	48.33143616	48.35303497	50.2192421	40.8041153	32.24637985	42.8091774	42.43345642	38.36271667	44.82030487	40.0670166	55.84950638	47.70362854	44.57637405	41.94737625	46.34884262	45.91516876	44.18346786	26.3156929
79.8723526	81.25953674	81.34819031	77.09931946	76.79226685	78.68083191	81.38239288	84.4757843	69.17371368	66.40667725	68.59150696	71.72387695	87.86843109	68.46363831	66.35449982	67.57286835	63.90436935	70.82994843	68.15129852	64.01098633	67.76631927	65.30731964	64.89655304	64.58743286	66.42007446	66.09262085	65.83686066	65.37883759	78.48836517	64.30899048	64.20615387	64.69831085	64.06556702	61.25363922	65.33997345	64.82353973	58.78619003	63.27376938	69.88698578	63.83987045	57.68312073	59.13530731	61.16108704	56.57727051	53.87306213	57.69166946	49.1542778	58.94606781	68.9502182	96.16143799	72.17610931	70.69264984	72.79446411	65.55960846	60.48735428	74.37194061	63.91014481	61.96781921	76.22210693	62.02457047	67.00453186	66.06977844	65.69275665	62.83686829	74.15300751	61.03426743	63.6671524	67.13043213	64.35855865	69.70120239	91.10539246	61.11833191	55.49584198	54.28119278	56.31956863	53.47570038	61.28680801	59.82317734	51.05025482	60.20921707	62.27103043	50.1713295	55.51747131	54.02788925	56.89618683	64.34688568	59.48815918	56.89882278	59.70674896	60.22674942	59.60578537	78.75364685	66.91764832	62.25628662	58.12649536	58.73185349	59.39004135	53.62738419	52.6921196	51.71501541	58.25233459	48.70637894	63.24583054	62.05411911	57.01955414	53.50032425	54.72257614	65.91326141	58.33217621	56.82637024	58.48191452	54.0400238	63.32089996	58.34692764	59.09421539	55.35844803	57.38400269	54.64814377	57.37532806	54.15119171	57.41328812	56.56724167	46.68853378	62.55949402	55.01544952	56.1966362	52.68453979	55.86208725	58.21880722	54.42985916	57.6823349	53.40274811	57.78987885	49.32347488	58.91430283	59.05500031	55.68513107	55.15200806	55.84174347	56.4375267	54.66088867	55.37067413	55.6814003	56.41607666	56.81441498	54.6329155	56.67446518	55.20946121	56.58172607	57.24341583	56.01871109	55.64684677
93.0728302	76.13909149	79.43177795	78.45561981	76.9744873	77.3591156	82.37399292	87.89033508	72.51506805	70.82441711	67.38516998	66.46891022	70.17198944	67.22271729	67.2878418	68.90412903	66.98846436	74.21591187	59.71293259	62.47951126	64.18697357	61.49642181	62.40567398	62.07841492	61.51336288	58.51007843	63.02272415	66.40968323	73.18251801	65.46021271	61.3767128	61.18742371	62.10085678	60.84748077	65.13737488	62.02796555	64.62162018	67.06245422	72.40125275	66.992836	65.12026215	59.06840515	61.20761108	66.48059845	64.16981506	66.13092804	67.59480286	67.08177185	73.27355194	96.83838654	68.77613831	63.16085052	67.9590683	62.75204849	61.4237442	75.07324982	53.02420425	50.65800095	69.68095398	63.52142334	59.58720779	69.25156403	58.92432404	35.54322815	75.92228699	60.81135559	55.28491211	55.69923019	58.84879303	59.58316803	88.69190216	62.13828659	53.14974213	53.20590591	57.01850128	55.33688736	57.59147263	50.69721985	51.39180374	56.83191681	59.66535187	64.6705246	61.76995087	63.15099335	62.32294083	72.25331879	53.51684189	54.3033371	44.90960312	59.51802826	62.91191101	77.80220795	66.89879608	60.3682785	52.03603363	37.87939453	57.05667114	59.9418869	49.81941605	45.6382103	55.21616745	49.0967598	32.76750565	54.77709198	56.1388092	59.1159668	65.62244415	64.89746094	51.6412468	51.47361374	52.88338852	55.30498886	67.65305328	52.3527565	55.09903717	52.72790146	52.85176849	54.90447998	40.26937485	48.4185791	49.40380859	58.49449158	49.58247757	64.42312622	59.41011429	55.27788162	56.33982468	57.12623596	51.22242737	46.18575287	52.69649887	54.34080887	51.57074356	52.75434875	57.50878525	46.41885376	52.23511505	38.51011276	52.1071167	48.13066483	52.5071106	46.17108917	51.97631073	48.24679184	58.06800461	48.75823212	48.04627609	49.56348801	48.00722885	43.61891174	43.19734192	47.49227524
